test_name task_name gold_standard_file coverage model model_configuration metric score_value
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6781481481481482
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.6948148148148148
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.7885185185185184
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.7887037037037036
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7624074074074075
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7616666666666667
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.7941111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8583333333333334
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6205555555555554
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7195555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7195555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.7976666666666665
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9146666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9292222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.929
./experiment_qtwalk/ikgrc_rdfstar2vec_1.0_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.929
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8275925925925925
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7829629629629631
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.675555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8514814814814814
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8514814814814814
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.868333333333333
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9487037037037036
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9616666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9603703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9590740740740742
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8602222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8884444444444444
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6954444444444446
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7694444444444446
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7694444444444446
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8733333333333333
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.963222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9745555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9738888888888888
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9738888888888888
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8290740740740741
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7737037037037038
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6357407407407407
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8562962962962961
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8562962962962961
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8846296296296297
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9496296296296296
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9603703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.955925925925926
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9553703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8602222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8833333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.687111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7362222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7362222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8651111111111112
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9583333333333334
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9653333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9653333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.5_0.6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9653333333333332
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 NB - accuracy 0.8517478152309612
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 KNN K=3 accuracy 0.8883333333333333
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 C45 - accuracy 0.7918789013732837
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 SVM C=0.001 accuracy 0.6287128589263421
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 SVM C=0.01 accuracy 0.6287128589263421
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 SVM C=0.1 accuracy 0.8872159800249688
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 SVM C=1.0 accuracy 0.9520599250936332
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 SVM C=10.0 accuracy 0.9664032459425718
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 SVM C=100 accuracy 0.9719650436953806
ikgrc_baseline_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_5 Classification kgrc_qt900 0.9988888888888888 SVM C=1000 accuracy 0.9719650436953806
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8311111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7896296296296295
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6653703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8531481481481482
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8531481481481482
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8755555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9503703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9607407407407406
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9609259259259256
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9609259259259256
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.843
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8792222222222223
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.670888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7486666666666665
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7486666666666665
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8617777777777779
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.959
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9684444444444444
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9683333333333334
./experiment_qtwalk/ikgrc_rdfstar2vec_0.4_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9683333333333334
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.686111111111111
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6605555555555556
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5512962962962963
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7075925925925928
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7075925925925928
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7177777777777777
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.7985185185185185
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.7907407407407405
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7751851851851851
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7450000000000001
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8608888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8807777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6918888888888889
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7631111111111111
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7631111111111111
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.887777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.966888888888889
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9748888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9748888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9748888888888888
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6681481481481482
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6355555555555557
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5818518518518518
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6837037037037039
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6837037037037039
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.6933333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8131481481481482
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8116666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.799074074074074
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7933333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8602222222222224
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8828888888888888
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7221111111111113
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7594444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7594444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8882222222222224
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9846666666666666
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9846666666666666
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9846666666666666
./experiment_qtwalk/ikgrc_rdfstar2vec_0.3_0.1_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9846666666666666
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 NB - accuracy 0.6655
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 KNN K=3 accuracy 0.6855
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 C45 - accuracy 0.7095
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 SVM C=0.001 accuracy 0.6875
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 SVM C=0.01 accuracy 0.6875
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 SVM C=0.1 accuracy 0.6875
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 SVM C=1.0 accuracy 0.7335
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 SVM C=10.0 accuracy 0.7420000000000001
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 SVM C=100 accuracy 0.714
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_6 Classification kgrc_person_place 1.0 SVM C=1000 accuracy 0.7205
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8422222222222221
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7848148148148147
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6566666666666666
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8670370370370369
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8670370370370369
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8794444444444446
